name,address,latitude,longitude,rating,num_reviews,food_types,price_level,hours,place_id
Panjeeri,"700 Uxbridge Rd, Hayes UB4 0RX, UK",51.5200807,-0.4137824,4.6,1190,"vegetarian_restaurant, confectionery, food_store, store",N/A,Monday: 10:00 AM – 11:30 PM; Tuesday: 10:00 AM – 11:30 PM; Wednesday: 10:00 AM – 11:30 PM; Thursday: 10:00 AM – 11:30 PM; Friday: 10:00 AM – 11:30 PM; Saturday: 10:00 AM – 11:30 PM; Sunday: 10:00 AM – 11:30 PM,ChIJr_KToCxtdkgRwMw4n5BhwIE
Dawat Restaurant,"1078-1084 Uxbridge Rd, Hayes UB4 0RJ, UK",51.5228934,-0.4212436,3.7,291,"indian_restaurant, event_venue, bar",PRICE_LEVEL_MODERATE,Monday: 5:00 – 11:30 PM; Tuesday: 5:00 – 11:30 PM; Wednesday: 5:00 – 11:30 PM; Thursday: 5:00 – 11:30 PM; Friday: 5:00 – 11:30 PM; Saturday: 4:00 – 11:30 PM; Sunday: 4:00 – 10:30 PM,ChIJs212TXhtdkgRCv1emBe3VAA
Premier Inn London Ealing hotel,"22-24 Uxbridge Rd, London W5 2RJ, UK",51.512746199999995,-0.3099724,4.2,1581,"hotel, inn, bed_and_breakfast, lodging",N/A,N/A,ChIJLVUw0HgNdkgRZqY82SfsiWY
Turtle Bay Ealing,"16 High St, London W5 5DB, UK",51.5119912,-0.3046451,4.7,9808,bar,PRICE_LEVEL_MODERATE,Monday: 10:00 AM – 10:30 PM; Tuesday: 10:00 AM – 10:30 PM; Wednesday: 10:00 AM – 10:30 PM; Thursday: 10:00 AM – 10:30 PM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 10:00 AM – 10:30 PM,ChIJJ2Cy1MUNdkgRJVNywcJyvsc
Salt's Smokehouse,"79 New Broadway, London W5 5AL, UK",51.5125222,-0.3084015,4.6,1689,barbecue_restaurant,N/A,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM,ChIJI9G8VgANdkgRP2JENQdPpnI
"The Drayton Court Hotel, Ealing","2 The Avenue, London W13 8PH, UK",51.514230399999995,-0.3192527,4.4,1960,"hotel, wedding_venue, pub, event_venue, bar, lodging",N/A,N/A,ChIJ9dFFdXgSdkgRkdYtYcFuq4s
Wingstop Ealing,"31 New Broadway, London W5 5AW, UK",51.5127768,-0.3059876,4.8,1543,N/A,N/A,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 11:00 PM,ChIJywRxr8ENdkgRmpSuldi-vRg
The Grange,"Warwick Rd, London W5 3XH, UK",51.5082926,-0.2962165,4.5,2733,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 12:00 – 10:00 PM,ChIJU7L5wvANdkgR4ZIUAEbCOvM
The Grove,"1 The Grove, Ealing Grn, London W5 5QX, UK",51.510316499999995,-0.3052218,4.4,1954,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:30 PM,ChIJAQAAAAAbdkgR6tdqL4g3-Ko
McDonald's,"Units 1/3/22C, The Arcadia Centre, 50/52 The Broadway, London W5 2ND, UK",51.5135862,-0.3040991,3.6,2813,"fast_food_restaurant, breakfast_restaurant, hamburger_restaurant, diner, american_restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJJfX8IEgNdkgR4AjEy6zgqoA
The Best Broasted - Ealing (W13 0SR),"14 Broadway, London W13 0SR, UK",51.510919699999995,-0.3202751,4.3,685,"middle_eastern_restaurant, meal_takeaway",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM,ChIJyVBoOgANdkgRLsMSShBbYZA
Molana Persian Restaurant,"76-78 Uxbridge Rd, London W13 8RA, UK",51.5117402,-0.314834,4.1,2571,N/A,PRICE_LEVEL_MODERATE,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 12:00 AM; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 PM – 12:00 AM,ChIJL7bp_ogNdkgRuWhH3lbYQ24
Bronek's Fish Restaurant,"149 Northfield Ave, London W13 9QT, UK",51.502580699999996,-0.3162384,4.7,1301,"meal_takeaway, food_store, store",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM,ChIJp8NdapANdkgRxyR66sHR_B0
The Sir Michael Balcon,"46-47 The Mall, London W5 3TJ, UK",51.5135279,-0.298847,4.1,2238,"pub, bar",PRICE_LEVEL_INEXPENSIVE,Monday: 8:00 AM – 12:00 AM; Tuesday: 8:00 AM – 12:00 AM; Wednesday: 8:00 AM – 12:00 AM; Thursday: 8:00 AM – 12:00 AM; Friday: 8:00 AM – 1:00 AM; Saturday: 8:00 AM – 1:00 AM; Sunday: 8:00 AM – 12:00 AM,ChIJ73x_jfUNdkgRauDxkG54vGU
D’s Kitchen,"189 Uxbridge Rd, London W13 9AA, UK",51.5109912,-0.31771299999999997,4.8,648,meal_takeaway,N/A,Monday: 12:30 – 11:00 PM; Tuesday: 12:30 – 11:00 PM; Wednesday: 12:30 – 11:00 PM; Thursday: 12:30 – 11:00 PM; Friday: 12:30 – 11:00 PM; Saturday: 12:30 – 11:00 PM; Sunday: 3:00 – 11:00 PM,ChIJpRTAE90NdkgRMVItW5I8xBY
Nando's Ealing - Bond Street,"1-5, Bond St Ealing, Greater, London W5 5AP, UK",51.512606999999996,-0.30589299999999997,4.2,2143,"meal_delivery, food_delivery",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:00 PM,ChIJKcrTzYoNdkgRBjI4U8XER7c
Popeyes Louisiana Chicken,"67 The Broadway, London W5 5JN, UK",51.51329200000001,-0.3036681,4.6,5010,fast_food_restaurant,PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 12:00 AM; Tuesday: 8:00 AM – 12:00 AM; Wednesday: 8:00 AM – 12:00 AM; Thursday: 8:00 AM – 12:00 AM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 12:00 AM,ChIJY97eq-MNdkgRTzz4WVt2uDw
"The Forester, Ealing","2 Leighton Rd., London W13 9EP, UK",51.5061511,-0.3204648,4.4,1220,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 10:30 PM,ChIJhfB-A4UNdkgR47NPd7CUdkc
Persian Palace (Ealing),"143-145 Uxbridge Rd, London W13 9AU, UK",51.511306,-0.31588099999999997,4.1,2183,"mediterranean_restaurant, asian_restaurant, middle_eastern_restaurant, meal_delivery, food_delivery, meal_takeaway",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM,ChIJMSn48YgNdkgR-9KazNL1U9M
Boston Manor Hotel,"146-152 Boston Rd, London W7 2HJ, UK",51.5037485,-0.3333311,3.7,643,"hotel, banquet_hall, event_venue, bar, lodging",N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJzbr-YncNdkgRVRvHzWpEULY
Haku Café & Izakaya,"44 The Mall, London W5 3TJ, UK",51.5134882,-0.298304,4.5,103,japanese_restaurant,N/A,Monday: 11:30 AM – 3:30 PM; Tuesday: 11:30 AM – 3:30 PM; Wednesday: 11:30 AM – 3:30 PM; Thursday: 11:30 AM – 3:30 PM; Friday: 11:30 AM – 3:30 PM; Saturday: 11:30 AM – 3:30 PM; Sunday: 12:00 – 3:30 PM,ChIJD3aJ2TEFdkgRZ24dQjjv80s
Three Uncles Ealing,"13 Filmworks Walk, London W5 5FA, UK",51.512319,-0.3073411,4.7,560,chinese_restaurant,N/A,"Monday: 11:45 AM – 3:00 PM, 5:00 – 9:30 PM; Tuesday: 11:45 AM – 3:00 PM, 5:00 – 9:30 PM; Wednesday: 11:45 AM – 3:00 PM, 5:00 – 9:30 PM; Thursday: 11:45 AM – 3:00 PM, 5:00 – 9:30 PM; Friday: 11:45 AM – 3:00 PM, 5:00 – 10:00 PM; Saturday: 11:45 AM – 10:00 PM; Sunday: 11:45 AM – 9:00 PM",ChIJ3fWowaoNdkgROsFqr6vJNZk
"The Hoxton, Shepherd's Bush","65 Shepherd's Bush Grn, London W12 8QE, UK",51.5047417,-0.224891,4.4,614,"hotel, event_venue, lodging, bar",N/A,N/A,ChIJ16mNIdAPdkgRKaMRuX2hzxM
Gold,"95-97 Portobello Rd, London W11 2QB, UK",51.5129763,-0.20263689999999998,4.5,2230,N/A,N/A,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 12:00 AM; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: 12:00 PM – 12:00 AM,ChIJlbCxxa4PdkgR18AHB07QwLA
"Puttshack, White City","Westfield, Ariel Way, London W12 7HB, UK",51.5092776,-0.2232769,4.7,6184,"golf_course, athletic_field, sports_club, sports_activity_location, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 9:00 PM,ChIJp2iO8LAPdkgRmdbMDY_yyV0
Zephyr Notting Hill,"100 Portobello Rd, London W11 2QD, UK",51.5133132,-0.20261289999999998,4.5,831,greek_restaurant,N/A,"Monday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Tuesday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Wednesday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Thursday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Friday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Saturday: 12:00 – 3:30 PM, 6:00 – 10:30 PM; Sunday: 12:00 – 3:30 PM, 6:00 – 9:30 PM",ChIJKVCOFHMPdkgR39y9CriYPSw
Bill's Westfield White City Restaurant,"Southern Terrace, Westfield Shopping Centre, Ariel Way, London W12 7GB, UK",51.506795200000006,-0.22114419999999999,4.7,9668,"hamburger_restaurant, cafe, breakfast_restaurant, american_restaurant",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJoYgC99oPdkgRBmtTVbx68Jk
Canteen | Notting Hill,"310 Portobello Rd, London W10 5TA, UK",51.5210022,-0.2093261,4.2,278,N/A,N/A,"Monday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Friday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Saturday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Sunday: 12:00 – 4:00 PM, 6:00 – 9:00 PM",ChIJ02QECgkRdkgR_4meeUf8Kws
Ria's,"29 All Saints Rd, London W11 1HE, UK",51.518448400000004,-0.20425920000000003,4.5,439,N/A,N/A,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM,ChIJFf8shMgRdkgRlgj1_gNnq6Y
Eggslut Portobello,"185 Portobello Rd, London W11 2ED, UK",51.515362599999996,-0.2047944,4.6,1721,"breakfast_restaurant, brunch_restaurant, fast_food_restaurant, cafe, meal_takeaway",N/A,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 8:00 AM – 5:00 PM,ChIJwzRczQsRdkgR1_g6spEYlkc
The Broadcaster White City,"89 Wood Ln, London W12 7FX, UK",51.509928699999996,-0.22475869999999998,4.4,1264,"brunch_restaurant, pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:30 PM; Friday: 12:00 – 11:30 PM; Saturday: 12:00 – 11:30 PM; Sunday: 12:00 – 9:00 PM,ChIJH3WYikQPdkgRVWO1udfs7ns
Dishoom Permit Room Portobello,"186 Portobello Rd, London W11 1LA, UK",51.5160513,-0.2048621,4.9,2747,"cafe, meal_takeaway, vegan_restaurant, vegetarian_restaurant, breakfast_restaurant, indian_restaurant, bar",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 9:00 AM – 12:00 AM; Sunday: 9:00 AM – 11:00 PM,ChIJgeKQnT8RdkgR6EY52K8FSvQ
Julie's Restaurant,"135 Portland Rd, London W11 4LW, UK",51.510129799999994,-0.2105453,4.2,436,"event_venue, french_restaurant, bar",N/A,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 12:00 AM; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 11:30 AM – 12:00 AM; Sunday: 11:30 AM – 9:30 PM,ChIJfc2Arn0FdkgRegJM8kS9G4c
Malieu Cafe,"117 The Vale, London W3 7RQ, UK",51.5065428,-0.25362520000000005,4.9,2030,cafe,N/A,Monday: 9:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 8:30 AM – 6:00 PM; Sunday: 8:30 AM – 6:00 PM,ChIJmXwRX7gPdkgR7QyOlbFvZO8
Osteria Napoletana,"186 Kensington Park Rd, ES W11 2ES, UK",51.515434,-0.2054763,4.8,3410,"mediterranean_restaurant, italian_restaurant",N/A,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM,ChIJNWlwNBgRdkgRj-WJmjibnCw
The Hawk's Nest,"Goldhawk Rd, Shepherd's Bush Market, London W12 8DF, UK",51.5024782,-0.22688309999999998,4.6,707,"pizza_restaurant, event_venue, bar",PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 4:00 – 10:30 PM; Wednesday: 4:00 – 10:30 PM; Thursday: 4:00 PM – 12:00 AM; Friday: 4:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 9:00 PM,ChIJ07LZRtUPdkgRdTO-Pg3PqzY
Flat Iron Westfield London,"Unit 1053a Ariel Way, London W12 7GB, UK",51.5067546,-0.2206878,4.6,1974,steak_house,PRICE_LEVEL_MODERATE,Monday: 12:00 – 10:30 PM; Tuesday: 12:00 – 10:30 PM; Wednesday: 12:00 – 10:30 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:30 PM,ChIJ3W3vPasPdkgRBJpEDWHhBYg
STRAKER'S,"91 Golborne Rd, London W10 5NL, UK",51.521520599999995,-0.20870909999999998,4.2,750,N/A,N/A,"Monday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Tuesday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Wednesday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Thursday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Friday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Saturday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Sunday: 12:00 – 3:00 PM, 6:00 – 11:00 PM",ChIJUwfpqzMRdkgRDv9h3mXZFLA
All Star Lanes,"Ariel Way, London W12 7FU, UK",51.5100439,-0.22294499999999998,4,1242,"bowling_alley, sports_complex, sports_activity_location, bar",N/A,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM,ChIJRx9cDXYPdkgRJT6sfOSbkP4
Japan Centre Ichiba,"Ichiba 0220 Relay Square Westfield, London W12 7HB, UK",51.5097506,-0.22248079999999998,4.3,3115,"donut_shop, deli, meal_takeaway, food_court, bakery, japanese_restaurant, confectionery, asian_grocery_store, grocery_store, food_store, store",PRICE_LEVEL_MODERATE,Monday: 9:30 AM – 9:30 PM; Tuesday: 9:30 AM – 9:30 PM; Wednesday: 9:30 AM – 9:30 PM; Thursday: 9:30 AM – 9:30 PM; Friday: 9:00 AM – 9:30 PM; Saturday: 9:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:00 PM,ChIJVYnvw6wPdkgR67aQ4qQa_Gg
It's Bagels Notting Hill,"120 Kensington Park Rd, London W11 2PW, UK",51.513119599999996,-0.20396689999999998,3.9,376,"bagel_shop, brunch_restaurant, coffee_shop, cafe, meal_takeaway, bakery, breakfast_restaurant, food_store, store",N/A,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 8:00 AM – 5:00 PM,ChIJpUv1n2IPdkgRkq_DymcH-74
Dove Restaurant,"31 Kensington Park Rd, London W11 2EU, UK",51.51539210000001,-0.20593619999999999,4.4,642,N/A,N/A,"Monday: Closed; Tuesday: 5:30 – 10:00 PM; Wednesday: 5:30 – 10:00 PM; Thursday: 12:00 – 3:00 PM, 5:30 – 10:00 PM; Friday: 12:00 – 3:00 PM, 5:30 – 10:00 PM; Saturday: 12:00 – 3:00 PM, 5:30 – 10:00 PM; Sunday: 12:00 – 4:00 PM",ChIJEbbdrIoRdkgRJEO8R14LUxI
Selfridges,"400 Oxford St, London W1A 1AB, UK",51.5144233,-0.152767,4.5,44725,"department_store, gift_shop, cafe, home_goods_store, bar, grocery_store, food_store, meal_takeaway, store",N/A,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 11:30 AM – 6:00 PM,ChIJDUkDWC0FdkgRvr1r4roiH4E
Liberty London,"Regent St., Carnaby, London W1B 5AH, UK",51.513871699999996,-0.1400263,4.5,23385,"department_store, barber_shop, tourist_attraction, beauty_salon, spa, hair_care, body_art_service, health, clothing_store, store",PRICE_LEVEL_VERY_EXPENSIVE,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 12:00 – 6:00 PM,ChIJ6_3yMNUEdkgRgYFYwtACqqo
Royal National Hotel,"38-51 Bedford Way, London WC1H 0DG, UK",51.5234634,-0.1273153,3.6,16777,"hotel, event_venue, bar, lodging",N/A,N/A,ChIJGTHtrjEbdkgRFY6-Ga5ZbPE
Dishoom Covent Garden,"12 Upper St Martin's Ln, London WC2H 9FB, UK",51.512517599999995,-0.1268291,4.7,27747,"indian_restaurant, vegan_restaurant, vegetarian_restaurant, cafe, bar, meal_takeaway",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 11:00 PM,ChIJxZXYx7cEdkgRdgAOZ6OHOJw
Mercato Mayfair,"St. Mark's Church, N Audley St, London W1K 6ZA, UK",51.5131568,-0.1528891,4.5,8290,"food_court, market, grocery_store, food_store, store",PRICE_LEVEL_MODERATE,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 8:30 AM – 11:00 PM; Thursday: 8:30 AM – 11:00 PM; Friday: 8:30 AM – 12:00 AM; Saturday: 8:30 AM – 12:00 AM; Sunday: 8:30 AM – 10:30 PM,ChIJt9b00QkFdkgR0XKBTy2oTus
The British Library,"96 Euston Rd., London NW1 2DB, UK",51.5299717,-0.12767589999999998,4.5,3388,"library, tourist_attraction, gift_shop, cafe, event_venue, store",N/A,Monday: 9:30 AM – 8:00 PM; Tuesday: 9:30 AM – 8:00 PM; Wednesday: 9:30 AM – 8:00 PM; Thursday: 9:30 AM – 8:00 PM; Friday: 9:30 AM – 6:00 PM; Saturday: 9:30 AM – 5:00 PM; Sunday: 11:00 AM – 5:00 PM,ChIJlRMXcDsbdkgRJdsP3nlUkBg
Seven Dials Market,"Earlham St, London WC2H 9LX, UK",51.5139632,-0.1260421,4.5,7861,"food_court, wine_bar, market, book_store, bar, store",N/A,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 11:00 AM – 9:00 PM,ChIJD4dBYbgFdkgRv99UblXvkYw
Circolo Popolare,"40-41 Rathbone Pl, London W1T 1HX, UK",51.5171895,-0.13386789999999998,4.8,33843,"italian_restaurant, pizza_restaurant, mediterranean_restaurant",PRICE_LEVEL_EXPENSIVE,Monday: 12:00 – 10:30 PM; Tuesday: 12:00 – 10:30 PM; Wednesday: 12:00 – 10:30 PM; Thursday: 12:00 – 10:30 PM; Friday: 12:00 – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: 11:00 AM – 10:00 PM,ChIJK4j9CagbdkgRluwkqYLufoE
Dishoom Carnaby,"22 Kingly St, Carnaby, London W1B 5QP, UK",51.5131089,-0.1397753,4.7,21319,"indian_restaurant, vegan_restaurant, vegetarian_restaurant, cafe, bar, meal_takeaway",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 9:00 AM – 12:00 AM; Sunday: 9:00 AM – 11:00 PM,ChIJX991btUEdkgRnyuUWceX00Y
Dave's Hot Chicken,"❒ Vernon House, 40 Shaftesbury Ave, London W1D 7ER, UK",51.5112598,-0.1330634,4.4,2024,N/A,N/A,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 11:00 PM,ChIJzV7PWJYFdkgRMkg0GNKvTpk
Park Plaza London Westminster Bridge,"200 Westminster Bridge Rd, London SE1 7UT, UK",51.501,-0.11689999999999999,4.5,12344,"hotel, fitness_center, wedding_venue, gym, banquet_hall, event_venue, sports_activity_location, bar, lodging, health",N/A,N/A,ChIJGeIsmrgEdkgRlsvY9Maa0A0
Swiss Butter,"114-118 Southampton Row, London WC1B 5AA, UK",51.520585499999996,-0.12276269999999997,4.4,3133,steak_house,PRICE_LEVEL_MODERATE,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 12:00 AM; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 11:00 PM,ChIJMZ2ynD8bdkgRjUtVD6jRuzg
The Devonshire,"The Devonshire, 17 Denman St, London W1D 7HW, UK",51.510627500000005,-0.1353358,4.5,2252,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:00 PM,ChIJsc95TQcFdkgRDgDjFkIJCz8
"The Cumberland Hotel, London","The Cumberland, Great Cumberland Pl, Marble Arch, London W1H 7DL, UK",51.51364040000001,-0.1588683,4.2,7369,"hotel, wedding_venue, event_venue, bar_and_grill, bar, lodging",N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJwTf-pIAFdkgRCv8MZmBbgDo
